Node,Degree Centrality,Betweenness Centrality,Closeness Centrality
3859,5767,0.0,0.584236510765096
3860,5767,0.0,0.584236510765096
3861,5767,0.0,0.584236510765096
3862,5767,0.0,0.584236510765096
3863,5767,0.0,0.584236510765096
3864,5767,0.0,0.584236510765096
3865,5767,0.0,0.584236510765096
3866,5767,0.0,0.584236510765096
3867,5767,0.0,0.584236510765096
3868,11562,53714.17594207161,0.7032986355324237
3869,5767,0.0,0.584236510765096
3870,5767,0.0,0.584236510765096
3871,5767,0.0,0.584236510765096
3872,5767,0.0,0.584236510765096
3873,10150,49135.088742562526,0.6700281425891182
3874,5767,0.0,0.584236510765096
3875,5767,0.0,0.584236510765096
3876,5767,0.0,0.584236510765096
3877,5767,0.0,0.584236510765096
3878,5767,0.0,0.584236510765096
3879,5767,0.0,0.584236510765096
3880,5767,0.0,0.584236510765096
3881,5767,0.0,0.584236510765096
3882,5767,0.0,0.584236510765096
3883,5767,0.0,0.584236510765096
3884,5767,0.0,0.584236510765096
3885,5767,0.0,0.584236510765096
3886,5767,0.0,0.584236510765096
3887,5767,0.0,0.584236510765096
3888,5767,0.0,0.584236510765096
3889,5767,0.0,0.584236510765096
3890,5767,0.0,0.584236510765096
3891,5767,0.0,0.584236510765096
3892,5767,0.0,0.584236510765096
3893,10150,49135.088742562526,0.6700281425891182
3894,5767,0.0,0.584236510765096
3895,5767,0.0,0.584236510765096
3896,11562,53714.17594207161,0.7032986355324237
3897,5767,0.0,0.584236510765096
3898,5767,0.0,0.584236510765096
3899,5767,0.0,0.584236510765096
3900,10150,49135.088742562526,0.6700281425891182
3901,5767,0.0,0.584236510765096
3902,5767,0.0,0.584236510765096
3903,5767,0.0,0.584236510765096
3904,5767,0.0,0.584236510765096
3905,5767,0.0,0.584236510765096
3906,5767,0.0,0.584236510765096
3907,5767,0.0,0.584236510765096
3908,5767,0.0,0.584236510765096
3909,10150,49135.088742562526,0.6700281425891182
3910,5767,0.0,0.584236510765096
3911,5767,0.0,0.584236510765096
3912,5767,0.0,0.584236510765096
3913,5767,0.0,0.584236510765096
3914,5767,0.0,0.584236510765096
3915,5767,0.0,0.584236510765096
3916,5767,0.0,0.584236510765096
3917,5767,0.0,0.584236510765096
3918,11562,53714.17594207161,0.7032986355324237
3919,5767,0.0,0.584236510765096
3920,5767,0.0,0.584236510765096
3921,5767,0.0,0.584236510765096
3922,5767,0.0,0.584236510765096
3923,5767,0.0,0.584236510765096
3924,5767,0.0,0.584236510765096
3925,5767,0.0,0.584236510765096
3926,5767,0.0,0.584236510765096
3927,5767,0.0,0.584236510765096
3928,11562,53714.17594207161,0.7032986355324237
3929,5767,0.0,0.584236510765096
3930,5767,0.0,0.584236510765096
3931,5767,0.0,0.584236510765096
3932,5767,0.0,0.584236510765096
3933,5767,0.0,0.584236510765096
3934,5767,0.0,0.584236510765096
3935,5767,0.0,0.584236510765096
3936,15730,175926.02405472158,0.8240893357507829
3937,5767,0.0,0.584236510765096
3938,5767,0.0,0.584236510765096
3939,5767,0.0,0.584236510765096
3940,5767,0.0,0.584236510765096
3941,5767,0.0,0.584236510765096
3942,5767,0.0,0.584236510765096
3943,11562,53714.17594207161,0.7032986355324237
3944,5767,0.0,0.584236510765096
3945,5767,0.0,0.584236510765096
3946,5767,0.0,0.584236510765096
3947,5767,0.0,0.584236510765096
3948,5767,0.0,0.584236510765096
3949,5767,0.0,0.584236510765096
3950,5767,0.0,0.584236510765096
3951,5767,0.0,0.584236510765096
3952,5767,0.0,0.584236510765096
3953,5767,0.0,0.584236510765096
3954,5767,0.0,0.584236510765096
3955,5767,0.0,0.584236510765096
3956,5767,0.0,0.584236510765096
3957,5767,0.0,0.584236510765096
3958,10150,49135.088742562526,0.6700281425891182
3959,5767,0.0,0.584236510765096
3960,5767,0.0,0.584236510765096
3961,5767,0.0,0.584236510765096
3962,5767,0.0,0.584236510765096
3963,5767,0.0,0.584236510765096
3964,5767,0.0,0.584236510765096
3965,11562,53714.17594207161,0.7032986355324237
3966,5767,0.0,0.584236510765096
3967,5767,0.0,0.584236510765096
3968,5767,0.0,0.584236510765096
3969,5767,0.0,0.584236510765096
3970,5767,0.0,0.584236510765096
3971,5767,0.0,0.584236510765096
3972,5767,0.0,0.584236510765096
3973,5767,0.0,0.584236510765096
3974,5767,0.0,0.584236510765096
3975,5767,0.0,0.584236510765096
3976,10150,49135.088742562526,0.6700281425891182
3977,5767,0.0,0.584236510765096
3978,5767,0.0,0.584236510765096
3979,5767,0.0,0.584236510765096
3980,5767,0.0,0.584236510765096
3981,5767,0.0,0.584236510765096
3982,5767,0.0,0.584236510765096
3983,5767,0.0,0.584236510765096
3984,5767,0.0,0.584236510765096
3985,5767,0.0,0.584236510765096
3986,5767,0.0,0.584236510765096
3987,15730,175926.02405472158,0.8240893357507829
3988,5767,0.0,0.584236510765096
3989,11562,53714.17594207161,0.7032986355324237
3990,5767,0.0,0.584236510765096
3991,5767,0.0,0.584236510765096
3992,5767,0.0,0.584236510765096
3993,5767,0.0,0.584236510765096
3994,5767,0.0,0.584236510765096
3995,11562,53714.17594207161,0.7032986355324237
3996,5767,0.0,0.584236510765096
3997,5767,0.0,0.584236510765096
3998,5767,0.0,0.584236510765096
3999,5767,0.0,0.584236510765096
4000,5767,0.0,0.584236510765096
4001,5767,0.0,0.584236510765096
4002,5767,0.0,0.584236510765096
4003,5767,0.0,0.584236510765096
4004,5767,0.0,0.584236510765096
4005,5767,0.0,0.584236510765096
4006,5767,0.0,0.584236510765096
4007,5767,0.0,0.584236510765096
4008,5767,0.0,0.584236510765096
4009,5767,0.0,0.584236510765096
4010,5767,0.0,0.584236510765096
4011,5767,0.0,0.584236510765096
4012,5767,0.0,0.584236510765096
4013,5767,0.0,0.584236510765096
4014,5767,0.0,0.584236510765096
4015,5767,0.0,0.584236510765096
4016,5767,0.0,0.584236510765096
4017,5767,0.0,0.584236510765096
4018,5767,0.0,0.584236510765096
4019,5767,0.0,0.584236510765096
4020,5767,0.0,0.584236510765096
4021,15730,175926.02405472158,0.8240893357507829
4022,5767,0.0,0.584236510765096
4023,5767,0.0,0.584236510765096
4024,5767,0.0,0.584236510765096
4025,5767,0.0,0.584236510765096
4026,5767,0.0,0.584236510765096
4027,11562,53714.17594207161,0.7032986355324237
4028,5767,0.0,0.584236510765096
4029,5767,0.0,0.584236510765096
4030,5767,0.0,0.584236510765096
4031,5767,0.0,0.584236510765096
4032,5767,0.0,0.584236510765096
4033,5767,0.0,0.584236510765096
4034,5767,0.0,0.584236510765096
4035,5767,0.0,0.584236510765096
4036,5767,0.0,0.584236510765096
4037,5767,0.0,0.584236510765096
4038,5767,0.0,0.584236510765096
4039,5767,0.0,0.584236510765096
4040,11562,53714.17594207161,0.7032986355324237
4041,5767,0.0,0.584236510765096
4042,5767,0.0,0.584236510765096
4043,5767,0.0,0.584236510765096
4044,5767,0.0,0.584236510765096
4045,5767,0.0,0.584236510765096
4046,5767,0.0,0.584236510765096
4047,10150,49135.088742562526,0.6700281425891182
4048,5767,0.0,0.584236510765096
4049,5767,0.0,0.584236510765096
4050,10150,49135.088742562526,0.6700281425891182
4051,5767,0.0,0.584236510765096
4052,5767,0.0,0.584236510765096
4053,5767,0.0,0.584236510765096
4054,5767,0.0,0.584236510765096
4055,10150,49135.088742562526,0.6700281425891182
4056,11562,53714.17594207161,0.7032986355324237
4057,5767,0.0,0.584236510765096
4058,5767,0.0,0.584236510765096
4059,5767,0.0,0.584236510765096
4060,11562,53714.17594207161,0.7032986355324237
4061,5767,0.0,0.584236510765096
4062,5767,0.0,0.584236510765096
4063,5767,0.0,0.584236510765096
4064,5767,0.0,0.584236510765096
4065,5767,0.0,0.584236510765096
4066,5767,0.0,0.584236510765096
4067,5767,0.0,0.584236510765096
4068,5767,0.0,0.584236510765096
4069,5767,0.0,0.584236510765096
4070,10150,49135.088742562526,0.6700281425891182
4071,5767,0.0,0.584236510765096
4072,5767,0.0,0.584236510765096
4073,5767,0.0,0.584236510765096
4074,5767,0.0,0.584236510765096
4075,5767,0.0,0.584236510765096
4076,5767,0.0,0.584236510765096
4077,5767,0.0,0.584236510765096
4078,5767,0.0,0.584236510765096
4079,11562,53714.17594207161,0.7032986355324237
4080,5767,0.0,0.584236510765096
4081,5767,0.0,0.584236510765096
4082,5767,0.0,0.584236510765096
4083,11562,53714.17594207161,0.7032986355324237
4084,5767,0.0,0.584236510765096
4085,5767,0.0,0.584236510765096
4086,5767,0.0,0.584236510765096
4087,5767,0.0,0.584236510765096
4088,5767,0.0,0.584236510765096
4089,5767,0.0,0.584236510765096
4090,5767,0.0,0.584236510765096
4091,5767,0.0,0.584236510765096
4092,5767,0.0,0.584236510765096
4093,5767,0.0,0.584236510765096
4094,5767,0.0,0.584236510765096
4095,5767,0.0,0.584236510765096
4096,5767,0.0,0.584236510765096
4097,5767,0.0,0.584236510765096
4098,5767,0.0,0.584236510765096
4099,5767,0.0,0.584236510765096
4100,5767,0.0,0.584236510765096
4101,5767,0.0,0.584236510765096
4102,5767,0.0,0.584236510765096
4103,5767,0.0,0.584236510765096
4104,5767,0.0,0.584236510765096
4105,5767,0.0,0.584236510765096
4106,10150,49135.088742562526,0.6700281425891182
4107,5767,0.0,0.584236510765096
4108,5767,0.0,0.584236510765096
4109,5767,0.0,0.584236510765096
4110,11562,53714.17594207161,0.7032986355324237
4111,5767,0.0,0.584236510765096
4112,11562,53714.17594207161,0.7032986355324237
4113,11562,53714.17594207161,0.7032986355324237
4114,5767,0.0,0.584236510765096
4115,5767,0.0,0.584236510765096
4116,5767,0.0,0.584236510765096
4117,5767,0.0,0.584236510765096
4118,15730,175926.02405472158,0.8240893357507829
4119,5767,0.0,0.584236510765096
4120,5767,0.0,0.584236510765096
4121,5767,0.0,0.584236510765096
4122,11562,53714.17594207161,0.7032986355324237
4123,5767,0.0,0.584236510765096
4124,5767,0.0,0.584236510765096
4125,5767,0.0,0.584236510765096
4126,5767,0.0,0.584236510765096
4127,5767,0.0,0.584236510765096
4128,5767,0.0,0.584236510765096
4129,5767,0.0,0.584236510765096
4130,11562,53714.17594207161,0.7032986355324237
4131,5767,0.0,0.584236510765096
4132,10150,49135.088742562526,0.6700281425891182
4133,5767,0.0,0.584236510765096
4134,11562,53714.17594207161,0.7032986355324237
4135,5767,0.0,0.584236510765096
4136,5767,0.0,0.584236510765096
4137,5767,0.0,0.584236510765096
4138,5767,0.0,0.584236510765096
4139,5767,0.0,0.584236510765096
4140,11562,53714.17594207161,0.7032986355324237
4141,10150,49135.088742562526,0.6700281425891182
4142,5767,0.0,0.584236510765096
4143,5767,0.0,0.584236510765096
4144,5767,0.0,0.584236510765096
4145,10150,49135.088742562526,0.6700281425891182
4146,5767,0.0,0.584236510765096
4147,5767,0.0,0.584236510765096
4148,5767,0.0,0.584236510765096
4149,5767,0.0,0.584236510765096
4150,5767,0.0,0.584236510765096
4151,5767,0.0,0.584236510765096
4152,5767,0.0,0.584236510765096
4153,5767,0.0,0.584236510765096
4154,5767,0.0,0.584236510765096
4155,15730,175926.02405472158,0.8240893357507829
4156,11562,53714.17594207161,0.7032986355324237
4157,11562,53714.17594207161,0.7032986355324237
4158,5767,0.0,0.584236510765096
4159,5767,0.0,0.584236510765096
4160,5767,0.0,0.584236510765096
4161,5767,0.0,0.584236510765096
4162,5767,0.0,0.584236510765096
4163,5767,0.0,0.584236510765096
4164,5767,0.0,0.584236510765096
4165,11562,53714.17594207161,0.7032986355324237
4166,5767,0.0,0.584236510765096
4167,5767,0.0,0.584236510765096
4168,5767,0.0,0.584236510765096
4169,5767,0.0,0.584236510765096
4170,5767,0.0,0.584236510765096
4171,5767,0.0,0.584236510765096
4172,5767,0.0,0.584236510765096
4173,5767,0.0,0.584236510765096
4174,5767,0.0,0.584236510765096
4175,5767,0.0,0.584236510765096
4176,5767,0.0,0.584236510765096
4177,5767,0.0,0.584236510765096
4178,5767,0.0,0.584236510765096
4179,11562,53714.17594207161,0.7032986355324237
4180,5767,0.0,0.584236510765096
4181,5767,0.0,0.584236510765096
4182,10150,49135.088742562526,0.6700281425891182
4183,5767,0.0,0.584236510765096
4184,10150,49135.088742562526,0.6700281425891182
4185,5767,0.0,0.584236510765096
4186,5767,0.0,0.584236510765096
4187,5767,0.0,0.584236510765096
4188,5767,0.0,0.584236510765096
4189,5767,0.0,0.584236510765096
4190,5767,0.0,0.584236510765096
4191,5767,0.0,0.584236510765096
4192,5767,0.0,0.584236510765096
4193,5767,0.0,0.584236510765096
4194,5767,0.0,0.584236510765096
4195,5767,0.0,0.584236510765096
4196,5767,0.0,0.584236510765096
4197,5767,0.0,0.584236510765096
4198,5767,0.0,0.584236510765096
4199,5767,0.0,0.584236510765096
4200,5767,0.0,0.584236510765096
4201,5767,0.0,0.584236510765096
4202,11562,53714.17594207161,0.7032986355324237
4203,5767,0.0,0.584236510765096
4204,5767,0.0,0.584236510765096
4205,5767,0.0,0.584236510765096
4206,5767,0.0,0.584236510765096
4207,10150,49135.088742562526,0.6700281425891182
4208,5767,0.0,0.584236510765096
4209,5767,0.0,0.584236510765096
4210,10150,49135.088742562526,0.6700281425891182
4211,5767,0.0,0.584236510765096
4212,5767,0.0,0.584236510765096
4213,5767,0.0,0.584236510765096
4214,5767,0.0,0.584236510765096
4215,5767,0.0,0.584236510765096
4216,5767,0.0,0.584236510765096
4217,5767,0.0,0.584236510765096
4218,5767,0.0,0.584236510765096
4219,10150,49135.088742562526,0.6700281425891182
4220,5767,0.0,0.584236510765096
4221,5767,0.0,0.584236510765096
4222,11562,53714.17594207161,0.7032986355324237
4223,5767,0.0,0.584236510765096
4224,10150,49135.088742562526,0.6700281425891182
4225,5767,0.0,0.584236510765096
4226,5767,0.0,0.584236510765096
4227,5767,0.0,0.584236510765096
4228,10150,49135.088742562526,0.6700281425891182
4229,10150,49135.088742562526,0.6700281425891182
4230,5767,0.0,0.584236510765096
4231,5767,0.0,0.584236510765096
4232,5767,0.0,0.584236510765096
4233,5767,0.0,0.584236510765096
4234,5767,0.0,0.584236510765096
4235,5767,0.0,0.584236510765096
4236,5767,0.0,0.584236510765096
4237,5767,0.0,0.584236510765096
4238,5767,0.0,0.584236510765096
4239,10150,49135.088742562526,0.6700281425891182
4240,10150,49135.088742562526,0.6700281425891182
4241,5767,0.0,0.584236510765096
4242,11562,53714.17594207161,0.7032986355324237
4243,5767,0.0,0.584236510765096
4244,5767,0.0,0.584236510765096
4245,11562,53714.17594207161,0.7032986355324237
4246,11562,53714.17594207161,0.7032986355324237
4247,5767,0.0,0.584236510765096
4248,5767,0.0,0.584236510765096
4249,5767,0.0,0.584236510765096
4250,5767,0.0,0.584236510765096
4251,5767,0.0,0.584236510765096
4252,5767,0.0,0.584236510765096
4253,5767,0.0,0.584236510765096
4254,5767,0.0,0.584236510765096
4255,5767,0.0,0.584236510765096
4256,5767,0.0,0.584236510765096
4257,5767,0.0,0.584236510765096
4258,5767,0.0,0.584236510765096
4259,5767,0.0,0.584236510765096
4260,10150,49135.088742562526,0.6700281425891182
4261,5767,0.0,0.584236510765096
4262,5767,0.0,0.584236510765096
4263,5767,0.0,0.584236510765096
4264,5767,0.0,0.584236510765096
4265,5767,0.0,0.584236510765096
4266,5767,0.0,0.584236510765096
4267,10150,49135.088742562526,0.6700281425891182
4268,5767,0.0,0.584236510765096
4269,5767,0.0,0.584236510765096
4270,5767,0.0,0.584236510765096
4271,5767,0.0,0.584236510765096
4272,15730,175926.02405472158,0.8240893357507829
4273,5767,0.0,0.584236510765096
4274,10150,49135.088742562526,0.6700281425891182
4275,5767,0.0,0.584236510765096
4276,5767,0.0,0.584236510765096
4277,5767,0.0,0.584236510765096
4278,5767,0.0,0.584236510765096
4279,5767,0.0,0.584236510765096
4280,5767,0.0,0.584236510765096
4281,5767,0.0,0.584236510765096
4282,5767,0.0,0.584236510765096
4283,15730,175926.02405472158,0.8240893357507829
4284,11562,53714.17594207161,0.7032986355324237
4285,5767,0.0,0.584236510765096
4286,5767,0.0,0.584236510765096
4287,5767,0.0,0.584236510765096
4288,5767,0.0,0.584236510765096
4289,10150,49135.088742562526,0.6700281425891182
4290,10086,464219.7849398087,0.6685945439957208
4291,5767,0.0,0.584236510765096
4292,5767,0.0,0.584236510765096
4293,10150,49135.088742562526,0.6700281425891182
4294,5767,0.0,0.584236510765096
4295,5767,0.0,0.584236510765096
4296,5767,0.0,0.584236510765096
4297,5767,0.0,0.584236510765096
4298,5767,0.0,0.584236510765096
4299,5767,0.0,0.584236510765096
4300,5767,0.0,0.584236510765096
4301,11562,53714.17594207161,0.7032986355324237
4302,5767,0.0,0.584236510765096
4303,5767,0.0,0.584236510765096
4304,5767,0.0,0.584236510765096
4305,5767,0.0,0.584236510765096
4306,11562,53714.17594207161,0.7032986355324237
4307,5767,0.0,0.584236510765096
4308,5767,0.0,0.584236510765096
4309,11562,53714.17594207161,0.7032986355324237
4310,5767,0.0,0.584236510765096
4311,11562,53714.17594207161,0.7032986355324237
4312,5767,0.0,0.584236510765096
4313,5767,0.0,0.584236510765096
4314,10150,49135.088742562526,0.6700281425891182
4315,5767,0.0,0.584236510765096
4316,5767,0.0,0.584236510765096
4317,5767,0.0,0.584236510765096
4318,5767,0.0,0.584236510765096
4319,5767,0.0,0.584236510765096
4320,10150,49135.088742562526,0.6700281425891182
4321,5767,0.0,0.584236510765096
4322,5767,0.0,0.584236510765096
4323,5767,0.0,0.584236510765096
4324,5767,0.0,0.584236510765096
4325,5767,0.0,0.584236510765096
4326,5767,0.0,0.584236510765096
4327,5767,0.0,0.584236510765096
4328,11562,53714.17594207161,0.7032986355324237
4329,5767,0.0,0.584236510765096
4330,5767,0.0,0.584236510765096
4331,5767,0.0,0.584236510765096
4332,5767,0.0,0.584236510765096
4333,5767,0.0,0.584236510765096
4334,5767,0.0,0.584236510765096
4335,11562,53714.17594207161,0.7032986355324237
4336,5767,0.0,0.584236510765096
4337,5767,0.0,0.584236510765096
4338,5767,0.0,0.584236510765096
4339,10150,49135.088742562526,0.6700281425891182
4340,5767,0.0,0.584236510765096
4341,5767,0.0,0.584236510765096
4342,5767,0.0,0.584236510765096
4343,5767,0.0,0.584236510765096
4344,5767,0.0,0.584236510765096
4345,5767,0.0,0.584236510765096
4346,5767,0.0,0.584236510765096
4347,11562,53714.17594207161,0.7032986355324237
4348,15730,175926.02405472158,0.8240893357507829
4349,10150,49135.088742562526,0.6700281425891182
4350,5767,0.0,0.584236510765096
4351,5767,0.0,0.584236510765096
4352,10150,49135.088742562526,0.6700281425891182
4353,5767,0.0,0.584236510765096
4354,5767,0.0,0.584236510765096
4355,10150,49135.088742562526,0.6700281425891182
4356,5767,0.0,0.584236510765096
4357,5767,0.0,0.584236510765096
4358,5767,0.0,0.584236510765096
4359,10150,49135.088742562526,0.6700281425891182
4360,5767,0.0,0.584236510765096
4361,5767,0.0,0.584236510765096
4362,5767,0.0,0.584236510765096
4363,5767,0.0,0.584236510765096
4364,5767,0.0,0.584236510765096
4365,5767,0.0,0.584236510765096
4366,5767,0.0,0.584236510765096
4367,5767,0.0,0.584236510765096
4368,5767,0.0,0.584236510765096
4369,5767,0.0,0.584236510765096
4370,5767,0.0,0.584236510765096
4371,5767,0.0,0.584236510765096
4372,5767,0.0,0.584236510765096
4373,5767,0.0,0.584236510765096
4374,5767,0.0,0.584236510765096
4375,5767,0.0,0.584236510765096
4376,5767,0.0,0.584236510765096
4377,5767,0.0,0.584236510765096
4378,5767,0.0,0.584236510765096
4379,5767,0.0,0.584236510765096
4380,5767,0.0,0.584236510765096
4381,5767,0.0,0.584236510765096
4382,5767,0.0,0.584236510765096
4383,5767,0.0,0.584236510765096
4384,5767,0.0,0.584236510765096
4385,5767,0.0,0.584236510765096
4386,5767,0.0,0.584236510765096
4387,5767,0.0,0.584236510765096
4388,5767,0.0,0.584236510765096
4389,5767,0.0,0.584236510765096
4390,5767,0.0,0.584236510765096
4391,5767,0.0,0.584236510765096
4392,10150,49135.088742562526,0.6700281425891182
4393,5767,0.0,0.584236510765096
4394,5767,0.0,0.584236510765096
4395,10150,49135.088742562526,0.6700281425891182
4396,5767,0.0,0.584236510765096
4397,5767,0.0,0.584236510765096
4398,5767,0.0,0.584236510765096
4399,5767,0.0,0.584236510765096
4400,5767,0.0,0.584236510765096
4401,5767,0.0,0.584236510765096
4402,5767,0.0,0.584236510765096
4403,5767,0.0,0.584236510765096
4404,5767,0.0,0.584236510765096
4405,5767,0.0,0.584236510765096
4406,5767,0.0,0.584236510765096
4407,5767,0.0,0.584236510765096
4408,5767,0.0,0.584236510765096
4409,5767,0.0,0.584236510765096
4410,5767,0.0,0.584236510765096
4411,5767,0.0,0.584236510765096
4412,5767,0.0,0.584236510765096
4413,5767,0.0,0.584236510765096
4414,5767,0.0,0.584236510765096
4415,5767,0.0,0.584236510765096
4416,5767,0.0,0.584236510765096
4417,5767,0.0,0.584236510765096
4418,5767,0.0,0.584236510765096
4419,5767,0.0,0.584236510765096
4420,5767,0.0,0.584236510765096
4421,5767,0.0,0.584236510765096
4422,11562,53714.17594207161,0.7032986355324237
4423,5767,0.0,0.584236510765096
4424,5767,0.0,0.584236510765096
4425,5767,0.0,0.584236510765096
4426,5767,0.0,0.584236510765096
4427,5767,0.0,0.584236510765096
4428,5767,0.0,0.584236510765096
4429,11562,53714.17594207161,0.7032986355324237
4430,11562,53714.17594207161,0.7032986355324237
4431,5767,0.0,0.584236510765096
4432,5767,0.0,0.584236510765096
4433,10150,49135.088742562526,0.6700281425891182
4434,5767,0.0,0.584236510765096
4435,5767,0.0,0.584236510765096
4436,5767,0.0,0.584236510765096
4437,10150,49135.088742562526,0.6700281425891182
4438,15730,175926.02405472158,0.8240893357507829
4439,10150,49135.088742562526,0.6700281425891182
4440,5767,0.0,0.584236510765096
4441,5767,0.0,0.584236510765096
4442,5767,0.0,0.584236510765096
4443,5767,0.0,0.584236510765096
4444,5767,0.0,0.584236510765096
4445,10150,49135.088742562526,0.6700281425891182
4446,5767,0.0,0.584236510765096
4447,11562,53714.17594207161,0.7032986355324237
4448,5767,0.0,0.584236510765096
4449,5767,0.0,0.584236510765096
4450,11562,53714.17594207161,0.7032986355324237
4451,5767,0.0,0.584236510765096
4452,11562,53714.17594207161,0.7032986355324237
4453,5767,0.0,0.584236510765096
4454,5767,0.0,0.584236510765096
4455,10150,49135.088742562526,0.6700281425891182
4456,10150,49135.088742562526,0.6700281425891182
4457,5767,0.0,0.584236510765096
4458,5767,0.0,0.584236510765096
4459,5767,0.0,0.584236510765096
4460,5767,0.0,0.584236510765096
4461,5767,0.0,0.584236510765096
4462,5767,0.0,0.584236510765096
4463,11562,53714.17594207161,0.7032986355324237
4464,10150,49135.088742562526,0.6700281425891182
4465,5767,0.0,0.584236510765096
4466,5767,0.0,0.584236510765096
4467,5767,0.0,0.584236510765096
4468,5767,0.0,0.584236510765096
4469,5767,0.0,0.584236510765096
4470,5767,0.0,0.584236510765096
4471,11562,53714.17594207161,0.7032986355324237
4472,5767,0.0,0.584236510765096
4473,5767,0.0,0.584236510765096
4474,5767,0.0,0.584236510765096
4475,5767,0.0,0.584236510765096
4476,5767,0.0,0.584236510765096
4477,11562,53714.17594207161,0.7032986355324237
4478,5767,0.0,0.584236510765096
4479,5767,0.0,0.584236510765096
4480,10150,49135.088742562526,0.6700281425891182
4481,5767,0.0,0.584236510765096
4482,5767,0.0,0.584236510765096
4483,5767,0.0,0.584236510765096
4484,5767,0.0,0.584236510765096
4485,10150,49135.088742562526,0.6700281425891182
4486,5767,0.0,0.584236510765096
4487,10150,49135.088742562526,0.6700281425891182
4488,11562,53714.17594207161,0.7032986355324237
4489,5767,0.0,0.584236510765096
4490,5767,0.0,0.584236510765096
4491,5767,0.0,0.584236510765096
4492,5767,0.0,0.584236510765096
4493,5767,0.0,0.584236510765096
4494,5767,0.0,0.584236510765096
4495,5767,0.0,0.584236510765096
4496,10150,49135.088742562526,0.6700281425891182
4497,5767,0.0,0.584236510765096
4498,5767,0.0,0.584236510765096
4499,5767,0.0,0.584236510765096
4500,5767,0.0,0.584236510765096
4501,5767,0.0,0.584236510765096
4502,5767,0.0,0.584236510765096
4503,5767,0.0,0.584236510765096
4504,5767,0.0,0.584236510765096
4505,5767,0.0,0.584236510765096
4506,10150,49135.088742562526,0.6700281425891182
4507,5767,0.0,0.584236510765096
4508,5767,0.0,0.584236510765096
4509,5767,0.0,0.584236510765096
4510,15730,175926.02405472158,0.8240893357507829
4511,5767,0.0,0.584236510765096
4512,5767,0.0,0.584236510765096
4513,5767,0.0,0.584236510765096
4514,5767,0.0,0.584236510765096
4515,11562,53714.17594207161,0.7032986355324237
4516,5767,0.0,0.584236510765096
4517,5767,0.0,0.584236510765096
4518,5767,0.0,0.584236510765096
4519,5767,0.0,0.584236510765096
4520,5767,0.0,0.584236510765096
4521,10150,49135.088742562526,0.6700281425891182
4522,5767,0.0,0.584236510765096
4523,5767,0.0,0.584236510765096
4524,5767,0.0,0.584236510765096
4525,5767,0.0,0.584236510765096
4526,5767,0.0,0.584236510765096
4527,5767,0.0,0.584236510765096
4528,5767,0.0,0.584236510765096
4529,5767,0.0,0.584236510765096
4530,5767,0.0,0.584236510765096
4531,5767,0.0,0.584236510765096
4532,5767,0.0,0.584236510765096
4533,10150,49135.088742562526,0.6700281425891182
4534,5767,0.0,0.584236510765096
4535,5767,0.0,0.584236510765096
4536,5767,0.0,0.584236510765096
4537,5767,0.0,0.584236510765096
4538,5767,0.0,0.584236510765096
4539,5767,0.0,0.584236510765096
4540,5767,0.0,0.584236510765096
4541,5767,0.0,0.584236510765096
4542,5767,0.0,0.584236510765096
4543,5767,0.0,0.584236510765096
4544,5767,0.0,0.584236510765096
4545,5767,0.0,0.584236510765096
4546,5767,0.0,0.584236510765096
4547,5767,0.0,0.584236510765096
4548,11562,53714.17594207161,0.7032986355324237
4549,5767,0.0,0.584236510765096
4550,5767,0.0,0.584236510765096
4551,5767,0.0,0.584236510765096
4552,5767,0.0,0.584236510765096
4553,11562,53714.17594207161,0.7032986355324237
4554,5767,0.0,0.584236510765096
4555,10086,464219.7849398087,0.6685945439957208
4556,5767,0.0,0.584236510765096
4557,5767,0.0,0.584236510765096
4558,5767,0.0,0.584236510765096
4559,5767,0.0,0.584236510765096
4560,5767,0.0,0.584236510765096
4561,5767,0.0,0.584236510765096
4562,5767,0.0,0.584236510765096
4563,5767,0.0,0.584236510765096
4564,11562,53714.17594207161,0.7032986355324237
4565,10150,49135.088742562526,0.6700281425891182
4566,5767,0.0,0.584236510765096
4567,5767,0.0,0.584236510765096
4568,5767,0.0,0.584236510765096
4569,10150,49135.088742562526,0.6700281425891182
4570,5767,0.0,0.584236510765096
4571,5767,0.0,0.584236510765096
4572,5767,0.0,0.584236510765096
4573,5767,0.0,0.584236510765096
4574,10150,49135.088742562526,0.6700281425891182
4575,5767,0.0,0.584236510765096
4576,5767,0.0,0.584236510765096
4577,5767,0.0,0.584236510765096
4578,11562,53714.17594207161,0.7032986355324237
4579,5767,0.0,0.584236510765096
4580,5767,0.0,0.584236510765096
4581,5767,0.0,0.584236510765096
4582,5767,0.0,0.584236510765096
4583,5767,0.0,0.584236510765096
4584,5767,0.0,0.584236510765096
4585,5767,0.0,0.584236510765096
4586,5767,0.0,0.584236510765096
4587,5767,0.0,0.584236510765096
4588,5767,0.0,0.584236510765096
4589,11562,53714.17594207161,0.7032986355324237
4590,5767,0.0,0.584236510765096
4591,5767,0.0,0.584236510765096
4592,5767,0.0,0.584236510765096
4593,5767,0.0,0.584236510765096
4594,5767,0.0,0.584236510765096
4595,5767,0.0,0.584236510765096
4596,5767,0.0,0.584236510765096
4597,5767,0.0,0.584236510765096
4598,5767,0.0,0.584236510765096
4599,5767,0.0,0.584236510765096
4600,5767,0.0,0.584236510765096
